filename,mean,std,median,min,max,q25,q75,iqr,sem,rms,sum,abs_mean,cv,peak_to_valley
GRA SID4 22h15m34s525ms_GradX.csv,-4.0524999999979626e-05,0.6025779829864424,0.0,-12.4952,3.7294,-0.226425,0.1698,0.396225,0.001506444957466106,0.6025761012900155,-6.48399999999674,0.3798806925,14869.289774644183,16.224600000000002
GRA SID4 22h15m34s730ms_GradX.csv,3.716874999963693e-06,0.6034359000909142,0.0,-12.2015,7.9963,-0.2283,0.170725,0.39902499999999996,0.0015085897502272855,0.6034340143622271,0.5946999999941909,0.379659273125,162350.2909693002,20.1978
GRA SID4 22h15m34s935ms_GradX.csv,3.232000000000426e-05,0.6000757912992227,0.0,-10.977,6.3046,-0.2237,0.1675,0.3912,0.001500189478248057,0.6000739169298229,5.171200000000681,0.37764723624999996,18566.700888998846,17.2816
GRA SID4 22h15m35s135ms_GradX.csv,-3.8103749999982025e-05,0.6041097305103352,0.0,-18.1695,4.5358,-0.2276,0.1691,0.3967,0.001510274326275838,0.6041078438661635,-6.0965999999971245,0.37978377124999996,15854.33755617971,22.7053
GRA SID4 22h15m35s335ms_GradX.csv,9.718749999979082e-06,0.6007410949241698,0.0,-6.9543,8.9354,-0.2271,0.1683,0.3954,0.0015018527373104247,0.6007392176839298,1.554999999996653,0.37868894625000005,61812.58218524817,15.8897
GRA SID4 22h15m35s525ms_GradX.csv,-8.584312499999669e-05,0.601013194435775,0.0,-12.3909,7.3041,-0.227,0.1687,0.3957,0.0015025329860894373,0.6010113223971429,-13.73489999999947,0.37813609562500006,7001.296695973049,19.695
GRA SID4 22h15m35s724ms_GradX.csv,-4.112500000019281e-06,0.600656074256587,0.0,-14.0212,4.5458,-0.2277,0.1675,0.3952,0.0015016401856414673,0.6006541972175005,-0.658000000003085,0.37806373125,146056.1527532202,18.567
GRA SID4 22h15m35s931ms_GradX.csv,-1.6309999999998582e-05,0.6014067357013844,0.0,-11.5775,6.8787,-0.2271,0.1694,0.39649999999999996,0.0015035168392534609,0.601404856523561,-2.609599999999773,0.3786076,36873.49471661202,18.456200000000003
GRA SID4 22h15m36s135ms_GradX.csv,-3.867125000001579e-05,0.6012769608028457,0.0,-7.2805,6.0676,-0.2279,0.1682,0.3961,0.0015031924020071142,0.6012750830529858,-6.187400000002526,0.37915736375,15548.422801284605,13.348099999999999
GRA SID4 22h15m36s332ms_GradX.csv,-3.787374999997155e-05,0.6007061846954225,0.0,-12.1997,5.8284,-0.2297,0.1662,0.3959,0.0015017654617385562,0.6007043086796116,-6.059799999995448,0.37848128000000003,15860.752337308064,18.028100000000002
GRA SID4 22h15m36s529ms_GradX.csv,-6.995312500000637e-05,0.6040548505261241,0.0,-10.2765,4.5795,-0.230525,0.1658,0.39632500000000004,0.0015101371263153101,0.6040529669022722,-11.192500000001019,0.38010470562500004,8635.137342197819,14.856000000000002
GRA SID4 22h15m36s725ms_GradX.csv,-7.666249999988395e-06,0.603399347780812,0.0,-15.726,3.6863,-0.2327,0.1662,0.3989,0.0015084983694520298,0.6033974622036042,-1.2265999999981432,0.38049016875,78708.5301253149,19.412300000000002
GRA SID4 22h15m36s926ms_GradX.csv,-4.243249999999534e-05,0.6017848951101489,0.0,-11.4456,3.8033,-0.2284,0.167425,0.395825,0.0015044622377753721,0.6017830160253985,-6.789199999999255,0.37973263375,14182.168878290131,15.2489
GRA SID4 22h15m37s136ms_GradX.csv,3.8631249999980356e-05,0.6039776021522039,0.0,-11.4842,3.5754,-0.2251,0.17,0.3951,0.0015099440053805097,0.6039757159547062,6.180999999996857,0.38052292249999997,15634.43032565813,15.0596
GRA SID4 22h15m37s331ms_GradX.csv,-4.942937499997697e-05,0.6001915920656873,0.0,-11.3461,4.2291,-0.226,0.1709,0.39690000000000003,0.0015004789801642182,0.6001897184994404,-7.9086999999963155,0.379126375625,12142.40681626179,15.575199999999999
GRA SID4 22h15m37s536ms_GradX.csv,-3.270249999998214e-05,0.602931303033167,0.0,-5.809,4.1431,-0.231,0.1682,0.3992,0.0015073282575829175,0.6029294197567822,-5.232399999997142,0.3804017075,18436.856038426427,9.9521
GRA SID4 22h15m37s735ms_GradX.csv,-3.916062500002227e-05,0.6028986677218486,0.0,-12.1108,6.4,-0.2292,0.1695,0.3987,0.0015072466693046216,0.60289678493239,-6.265700000003562,0.379718751875,15395.531923353466,18.5108
