filename,mean,std,median,min,max,q25,q75,iqr,sem,rms,sum,abs_mean,cv,peak_to_valley
GRA SID4 22h15m24s534ms_GradY.csv,3.4910625000003394e-05,0.510865100787508,0.0,-5.9713,12.5939,-0.1835,0.1405,0.324,0.0012771627519687701,0.5108635055244086,5.585700000000543,0.31814405437499993,14633.513039481399,18.5652
GRA SID4 22h15m24s729ms_GradY.csv,2.8206250000005185e-05,0.5190709432911685,0.0,-5.6504,13.7214,-0.1875,0.1449,0.33240000000000003,0.0012976773582279214,0.5190693219583007,4.5130000000008295,0.32350904124999996,18402.691775347,19.3718
GRA SID4 22h15m24s930ms_GradY.csv,-6.348750000000791e-06,0.5159151322189205,0.0,-5.9101,9.9363,-0.1899,0.143625,0.333525,0.0012897878305473012,0.5159135200206766,-1.0158000000001266,0.3217920425,81262.46126503563,15.8464
GRA SID4 22h15m25s127ms_GradY.csv,4.978187499999649e-05,0.5147035000035537,0.0,-5.784,10.1719,-0.1902,0.142225,0.33242499999999997,0.0012867587500088843,0.51470189396005,7.965099999999438,0.321107795625,10339.174441790623,15.9559
GRA SID4 22h15m25s333ms_GradY.csv,3.098562500000526e-05,0.5147780039304922,0.0,-5.7565,14.0229,-0.1854,0.1446,0.33,0.0012869450098262306,0.5147763961792658,4.957700000000841,0.32076638812499997,16613.44534173377,19.7794
GRA SID4 22h15m25s533ms_GradY.csv,3.806624999999713e-05,0.5183336137178497,0.0,-5.8556,16.0269,-0.1866,0.1454,0.33199999999999996,0.0012958340342946243,0.5183319953205667,6.09059999999954,0.3218587975,13616.618398220742,21.8825
GRA SID4 22h15m25s728ms_GradY.csv,7.816875000003166e-06,0.5153731165887411,0.0,-5.8196,9.1041,-0.1853,0.147625,0.332925,0.0012884327914718526,0.5153715061045163,1.2507000000005064,0.322207948125,65930.8292198229,14.9237
GRA SID4 22h15m25s928ms_GradY.csv,1.6548125000002755e-05,0.5150506923605387,0.0,-6.569,5.5991,-0.1833,0.1495,0.3328,0.0012876267309013467,0.5150490830904493,2.647700000000441,0.322328261875,31124.41205490295,12.168099999999999
GRA SID4 22h15m26s123ms_GradY.csv,2.2421874999997728e-05,0.5191477887278225,0.0,-5.6075,14.7612,-0.1903,0.147,0.3373,0.0012978694718195564,0.5191461668726473,3.587499999999636,0.323844350625,23153.628569165005,20.3687
GRA SID4 22h15m26s334ms_GradY.csv,7.454937499999801e-05,0.5203794658948472,0.0,-10.2782,9.6547,-0.185,0.1482,0.3332,0.001300948664737118,0.5203778450464503,11.927899999999681,0.32444861062499997,6980.332952684421,19.9329
GRA SID4 22h15m26s530ms_GradY.csv,6.334375000000136e-06,0.5201283780886443,0.0,-5.8972,11.3242,-0.1854,0.150325,0.335725,0.0013003209452216108,0.5201267527234948,1.0135000000000218,0.32479315062499997,82112.01515171077,17.2214
GRA SID4 22h15m26s734ms_GradY.csv,3.3234375000000684e-05,0.5247576659432558,0.0,-5.854,14.4454,-0.1906,0.146625,0.337225,0.0013118941648581394,0.5247560271254038,5.317500000000109,0.326463109375,15789.604894138676,20.2994
GRA SID4 22h15m26s924ms_GradY.csv,4.001812500000028e-05,0.5238371474112622,0.0,-5.9398,14.0231,-0.1902,0.1495,0.3397,0.0013095928685281555,0.5238355119462001,6.402900000000045,0.326472664375,13089.996953162135,19.962899999999998
GRA SID4 22h15m27s125ms_GradY.csv,3.63200000000063e-05,0.5216575045512937,0.0,-5.6809,14.4485,-0.1873,0.1481,0.33540000000000003,0.0013041437613782341,0.5216558756334246,5.8112000000010084,0.32454239375,14362.816359812412,20.1294
GRA SID4 22h15m27s325ms_GradY.csv,4.77256250000039e-05,0.5160705229569951,0.0,-5.7399,10.1692,-0.188,0.1467,0.3347,0.0012901763073924876,0.5160689124409041,7.636100000000624,0.32347460062499994,10813.279284318929,15.909099999999999
GRA SID4 22h15m27s533ms_GradY.csv,1.730812499999388e-05,0.5223318018822534,0.0,-5.7115,15.0888,-0.1894,0.1457,0.3351,0.0013058295047056335,0.5223301698795862,2.7692999999990207,0.325739935625,30178.41457142374,20.8003
GRA SID4 22h15m27s735ms_GradY.csv,4.087062499999661e-05,0.5164130804654739,0.0,-10.8745,9.8066,-0.1863,0.15,0.3363,0.0012910327011636845,0.5164114682893985,6.539299999999457,0.32251400562500004,12635.31124934364,20.6811
